store_name,date,type,floor,enter_number,enter_rate,female_number,female_rate,male_number,male_rate,teenager_number,teenager_rate,youth_number,youth_rate,middle-aged_number,middle-aged_rate,senior_number,senior_rate,has-long-hair_number,has-long-hair_rate,has-hat_number,has-hat_rate,has-glasses_number,has-glasses_rate,dropdown
Duniang_Hotpot,2021/2/10,food,B1,358,0.0357785,183 ,0.512153,175 ,0.487847,9 ,0.0243056,168 ,0.46875,132 ,0.369792,49 ,0.137153,72 ,0.201389,24 ,0.0659722,1 ,0.00173611,
Duniang_Hotpot,2021/2/11,food,B1,64,0.0273504,21 ,0.330509,43 ,0.669491,1 ,0.0169492,27 ,0.423729,28 ,0.440678,8 ,0.118644,10 ,0.152542,3 ,0.0508475,1 ,0.00847458,
Duniang_Hotpot,2021/2/12,food,B1,283,0.0224978,139 ,0.489712,144 ,0.510288,6 ,0.0205761,102 ,0.360082,134 ,0.473251,41 ,0.146091,56 ,0.197531,17 ,0.0617284,1 ,0.00205761,
Duniang_Hotpot,2021/2/13,food,B1,523,0.0214169,235 ,0.449561,288 ,0.550439,5 ,0.00877193,165 ,0.314693,264 ,0.505482,89 ,0.171053,83 ,0.158991,21 ,0.0405702,1 ,0.00219298,
Duniang_Hotpot,2021/2/14,food,B1,865,0.0284072,396 ,0.458198,469 ,0.541802,10 ,0.0110175,285 ,0.329877,445 ,0.514582,125 ,0.144524,144 ,0.166559,81 ,0.0933247,4 ,0.00453662,
Duniang_Hotpot,2021/2/15,food,B1,539,0.0171952,232 ,0.431035,307 ,0.568965,7 ,0.012931,181 ,0.336207,267 ,0.494612,84 ,0.15625,102 ,0.189655,20 ,0.0366379,4 ,0.0075431,
Duniang_Hotpot,2021/2/16,food,B1,720,0.0279829,296 ,0.411252,424 ,0.588748,3 ,0.00475436,244 ,0.338352,382 ,0.530111,91 ,0.126783,107 ,0.148178,48 ,0.0673534,3 ,0.00475436,
Duniang_Hotpot,2021/2/17,food,B1,295,0.0135036,125 ,0.422925,170 ,0.577075,3 ,0.00988142,106 ,0.357708,154 ,0.521739,33 ,0.110672,51 ,0.173913,36 ,0.120553,1 ,0.00395257,
Duniang_Hotpot,2021/2/18,food,B1,337,0.0696425,131 ,0.387755,206 ,0.612245,2 ,0.00556586,136 ,0.402597,159 ,0.471243,41 ,0.120594,44 ,0.12987,39 ,0.115028,1 ,0.00371058,
Duniang_Hotpot,2021/2/19,food,B1,403,0.0435864,153 ,0.379747,250 ,0.620253,4 ,0.0110759,127 ,0.314873,150 ,0.371835,122 ,0.302215,57 ,0.140823,25 ,0.0617088,4 ,0.00949367,
Duniang_Hotpot,2021/2/20,food,B1,495,0.048577,188 ,0.379717,307 ,0.620283,5 ,0.0106132,151 ,0.305425,256 ,0.517689,82 ,0.166274,79 ,0.160377,52 ,0.104953,4 ,0.00825472,
Duniang_Hotpot,2021/2/21,food,B1,392,0.0210866,146 ,0.372807,246 ,0.627193,6 ,0.0146199,151 ,0.384503,159 ,0.404971,77 ,0.195906,68 ,0.172515,33 ,0.0847953,2 ,0.00584795,
Duniang_Hotpot,2021/2/22,food,B1,216,0.0372285,90 ,0.418283,126 ,0.581717,1 ,0.00277008,93 ,0.429363,83 ,0.385042,39 ,0.182825,43 ,0.199446,20 ,0.0914127,0 ,0,
Duniang_Hotpot,2021/2/23,food,B1,249,0.0608653,88 ,0.352018,161 ,0.647982,5 ,0.0201794,109 ,0.439462,92 ,0.369955,42 ,0.170404,48 ,0.192825,35 ,0.141256,0 ,0,
Duniang_Hotpot,2021/2/24,food,B1,241,0.0406957,81 ,0.337349,160 ,0.662651,2 ,0.00722892,127 ,0.527711,95 ,0.395181,17 ,0.0698795,33 ,0.13494,34 ,0.142169,1 ,0.00481928,
Duniang_Hotpot,2021/2/25,food,B1,143,0.0331019,68 ,0.477912,75 ,0.522088,5 ,0.0321285,68 ,0.473896,60 ,0.417671,11 ,0.0763052,40 ,0.277108,14 ,0.100402,2 ,0.0120482,
Duniang_Hotpot,2021/2/26,food,B1,306,0.0284625,133 ,0.435088,173 ,0.564912,6 ,0.0192982,111 ,0.363158,158 ,0.517544,31 ,0.1,47 ,0.152632,26 ,0.0859649,0 ,0,
Duniang_Hotpot,2021/2/27,food,B1,714,0.0294409,318 ,0.444712,396 ,0.555288,3 ,0.00480769,237 ,0.331731,312 ,0.436699,162 ,0.226763,114 ,0.160256,89 ,0.125,1 ,0.00160256,
Duniang_Hotpot,2021/2/28,food,B1,344,0.0217887,106 ,0.308475,238 ,0.691525,4 ,0.0118644,111 ,0.322034,137 ,0.398305,92 ,0.267797,47 ,0.137288,48 ,0.140678,2 ,0.00508475,
Dyson,2021/2/2,consumer_electronics,B1,22,0.00168725,10 ,0.475,12 ,0.525,1 ,0.05,8 ,0.375,10 ,0.45,3 ,0.125,8 ,0.35,1 ,0.025,0 ,0,
Dyson,2021/2/3,consumer_electronics,B1,15,0.00124111,7 ,0.444444,8 ,0.555556,0 ,0.0277778,5 ,0.333333,8 ,0.555556,1 ,0.0833333,5 ,0.333333,0 ,0.0277778,0 ,0,
Dyson,2021/2/4,consumer_electronics,B1,18,0.00140526,12 ,0.655172,6 ,0.344828,1 ,0.0344828,7 ,0.413793,9 ,0.517241,1 ,0.0344828,6 ,0.310345,1 ,0.0344828,0 ,0,
Dyson,2021/2/5,consumer_electronics,B1,17,0.00113827,7 ,0.419355,10 ,0.580645,0 ,0,7 ,0.387097,9 ,0.548387,1 ,0.0645161,2 ,0.129032,1 ,0.0322581,0 ,0,
Dyson,2021/2/6,consumer_electronics,B1,99,0.00316203,49 ,0.491525,50 ,0.508475,1 ,0.0112994,49 ,0.497175,43 ,0.429378,6 ,0.0621469,27 ,0.271186,2 ,0.0225989,1 ,0.00564972,
Dyson,2021/2/7,consumer_electronics,B1,54,0.00299634,29 ,0.534884,25 ,0.465116,1 ,0.0232558,21 ,0.395349,30 ,0.546512,2 ,0.0348837,13 ,0.244186,1 ,0.0116279,1 ,0.0232558,
Dyson,2021/2/8,consumer_electronics,B1,39,0.00205555,22 ,0.575758,17 ,0.424242,1 ,0.0151515,18 ,0.469697,17 ,0.439394,3 ,0.0757576,16 ,0.409091,2 ,0.0454545,1 ,0.030303,
Dyson,2021/2/9,consumer_electronics,B1,58,0.00261391,29 ,0.495798,29 ,0.504202,0 ,0,28 ,0.487395,27 ,0.470588,2 ,0.0420168,15 ,0.252101,1 ,0.0168067,0 ,0.00840336,
Dyson,2021/2/10,consumer_electronics,B1,107,0.00379891,46 ,0.431818,61 ,0.568182,3 ,0.0272727,43 ,0.4,56 ,0.522727,5 ,0.05,25 ,0.236364,1 ,0.0136364,0 ,0.00454545,
Dyson,2021/2/11,consumer_electronics,B1,12,0.00117314,7 ,0.62069,5 ,0.37931,1 ,0.0689655,2 ,0.206897,9 ,0.724138,0 ,0,2 ,0.206897,0 ,0.0344828,0 ,0,
Dyson,2021/2/12,consumer_electronics,B1,64,0.00201511,31 ,0.492063,33 ,0.507937,3 ,0.047619,25 ,0.388889,33 ,0.515873,3 ,0.047619,11 ,0.174603,2 ,0.031746,1 ,0.00793651,
Dyson,2021/2/13,consumer_electronics,B1,90,0.002516,48 ,0.537572,42 ,0.462428,1 ,0.00578035,37 ,0.416185,48 ,0.531792,4 ,0.0462428,21 ,0.231214,2 ,0.0231214,0 ,0,
Dyson,2021/2/14,consumer_electronics,B1,99,0.0023126,52 ,0.527473,47 ,0.472527,1 ,0.010989,46 ,0.467033,46 ,0.467033,5 ,0.0549451,23 ,0.236264,1 ,0.00549451,1 ,0.010989,
Dyson,2021/2/15,consumer_electronics,B1,77,0.00194283,48 ,0.626506,29 ,0.373494,3 ,0.0421687,32 ,0.415663,35 ,0.451807,7 ,0.0903614,21 ,0.271084,2 ,0.0301205,2 ,0.0240964,
Dyson,2021/2/16,consumer_electronics,B1,62,0.00183123,31 ,0.5,31 ,0.5,1 ,0.0169492,33 ,0.533898,25 ,0.40678,3 ,0.0423729,23 ,0.372881,1 ,0.00847458,0 ,0,
Dyson,2021/2/17,consumer_electronics,B1,77,0.00217791,40 ,0.514286,37 ,0.485714,0 ,0,42 ,0.55,34 ,0.435714,1 ,0.0142857,20 ,0.257143,2 ,0.0214286,0 ,0,
Dyson,2021/2/18,consumer_electronics,B1,17,0.000929571,12 ,0.692308,5 ,0.307692,0 ,0,6 ,0.333333,9 ,0.538462,2 ,0.128205,4 ,0.230769,0 ,0,0 ,0,
Dyson,2021/2/19,consumer_electronics,B1,28,0.0016317,16 ,0.580645,12 ,0.419355,0 ,0,16 ,0.564516,10 ,0.370968,2 ,0.0645161,7 ,0.258065,0 ,0.016129,1 ,0.0322581,
Dyson,2021/2/20,consumer_electronics,B1,30,0.00143362,20 ,0.677966,10 ,0.322034,1 ,0.0338983,15 ,0.491525,13 ,0.423729,2 ,0.0508475,8 ,0.271186,1 ,0.0338983,0 ,0,
Dyson,2021/2/21,consumer_electronics,B1,69,0.00221651,37 ,0.534884,32 ,0.465116,1 ,0.00775194,34 ,0.496124,31 ,0.449612,3 ,0.0465116,16 ,0.232558,1 ,0.0155039,1 ,0.00775194,
Dyson,2021/2/22,consumer_electronics,B1,18,0.0013986,9 ,0.5,9 ,0.5,0 ,0,8 ,0.428571,10 ,0.535714,1 ,0.0357143,3 ,0.178571,2 ,0.107143,0 ,0,
Dyson,2021/2/23,consumer_electronics,B1,14,0.00102145,7 ,0.464286,7 ,0.535714,2 ,0.107143,8 ,0.571429,4 ,0.285714,1 ,0.0357143,6 ,0.428571,1 ,0.0357143,1 ,0.0357143,
Dyson,2021/2/25,consumer_electronics,B1,21,0.00151166,11 ,0.53125,10 ,0.46875,1 ,0.03125,9 ,0.4375,10 ,0.46875,1 ,0.0625,4 ,0.1875,1 ,0.0625,0 ,0,
Dyson,2021/2/26,consumer_electronics,B1,19,0.00112967,9 ,0.487179,10 ,0.512821,0 ,0,8 ,0.410256,8 ,0.435897,3 ,0.153846,2 ,0.128205,1 ,0.0512821,0 ,0.025641,
Dyson,2021/2/27,consumer_electronics,B1,74,0.00191764,37 ,0.506024,37 ,0.493976,0 ,0.0060241,36 ,0.481928,34 ,0.463855,4 ,0.0481928,17 ,0.23494,1 ,0.0180723,1 ,0.0120482,
Dyson,2021/2/28,consumer_electronics,B1,36,0.00149763,20 ,0.542857,16 ,0.457143,0 ,0,23 ,0.628571,13 ,0.357143,1 ,0.0142857,8 ,0.228571,2 ,0.0428571,1 ,0.0285714,
EVISUKURO,2021/2/1,fashions,L1,181,0.0190667,82 ,0.452888,99 ,0.547112,17 ,0.0942249,86 ,0.474164,71 ,0.392097,7 ,0.0395137,90 ,0.495441,7 ,0.0395137,1 ,0.00303951,
EVISUKURO,2021/2/2,fashions,L1,203,0.0203,101 ,0.496,102 ,0.504,8 ,0.04,103 ,0.509333,82 ,0.405333,9 ,0.0453333,111 ,0.546667,9 ,0.0426667,2 ,0.0106667,
EVISUKURO,2021/2/3,fashions,L1,191,0.0188344,83 ,0.436111,108 ,0.563889,8 ,0.0444444,95 ,0.497222,78 ,0.408333,10 ,0.05,98 ,0.513889,7 ,0.0388889,3 ,0.0166667,
EVISUKURO,2021/2/4,fashions,L1,207,0.0181293,87 ,0.420925,120 ,0.579075,16 ,0.0754258,101 ,0.489051,79 ,0.379562,12 ,0.0559611,98 ,0.472019,9 ,0.0413625,2 ,0.00729927,
EVISUKURO,2021/2/5,fashions,L1,256,0.0190193,123 ,0.47992,133 ,0.52008,13 ,0.0522088,123 ,0.481928,105 ,0.409639,14 ,0.0562249,127 ,0.497992,11 ,0.0441767,2 ,0.00803213,
EVISUKURO,2021/2/6,fashions,L1,1033,0.035036,495 ,0.479188,538 ,0.520812,59 ,0.0573604,514 ,0.49797,400 ,0.38731,59 ,0.0573604,456 ,0.441624,31 ,0.0299492,11 ,0.0106599,
EVISUKURO,2021/2/7,fashions,L1,381,0.0230895,184 ,0.483333,197 ,0.516667,23 ,0.0611111,174 ,0.456944,164 ,0.429167,20 ,0.0527778,187 ,0.490278,12 ,0.0305556,4 ,0.00972222,
EVISUKURO,2021/2/8,fashions,L1,409,0.0226693,194 ,0.475124,215 ,0.524876,27 ,0.0671642,205 ,0.5,162 ,0.396766,15 ,0.0360697,214 ,0.522388,15 ,0.0373134,3 ,0.00621891,
EVISUKURO,2021/2/9,fashions,L1,548,0.0262276,261 ,0.476995,287 ,0.523005,30 ,0.0544601,269 ,0.49108,219 ,0.4,30 ,0.0544601,283 ,0.516432,20 ,0.0356807,5 ,0.0084507,
EVISUKURO,2021/2/10,fashions,L1,945,0.0345054,503 ,0.532044,442 ,0.467956,59 ,0.0624309,452 ,0.477901,382 ,0.40442,52 ,0.0552486,481 ,0.50884,19 ,0.020442,8 ,0.00883978,
EVISUKURO,2021/2/11,fashions,L1,217,0.0218398,96 ,0.442177,121 ,0.557823,18 ,0.0839002,93 ,0.428571,99 ,0.455782,7 ,0.031746,97 ,0.44898,11 ,0.0498866,2 ,0.0113379,
EVISUKURO,2021/2/12,fashions,L1,982,0.0375253,503 ,0.512641,479 ,0.487359,59 ,0.0602474,428 ,0.436256,432 ,0.440022,62 ,0.063475,407 ,0.414739,21 ,0.0215169,4 ,0.00430339,
EVISUKURO,2021/2/13,fashions,L1,1385,0.0411847,713 ,0.514975,672 ,0.485025,74 ,0.0532867,627 ,0.452353,609 ,0.439518,76 ,0.0548425,632 ,0.456243,28 ,0.0202256,10 ,0.00700117,
EVISUKURO,2021/2/14,fashions,L1,2138,0.0506227,1131 ,0.528807,1007 ,0.471193,99 ,0.0465242,967 ,0.452259,928 ,0.433865,144 ,0.0673519,969 ,0.45307,32 ,0.0148769,12 ,0.00540979,
EVISUKURO,2021/2/15,fashions,L1,1561,0.0432446,815 ,0.522311,746 ,0.477689,78 ,0.0498098,728 ,0.466275,662 ,0.424075,93 ,0.0598409,752 ,0.481494,34 ,0.0217918,9 ,0.00588032,
EVISUKURO,2021/2/16,fashions,L1,1101,0.0359816,580 ,0.526551,521 ,0.473449,60 ,0.0545906,512 ,0.465012,456 ,0.414392,73 ,0.066005,552 ,0.501737,23 ,0.0208437,5 ,0.00496278,
EVISUKURO,2021/2/17,fashions,L1,1192,0.0381819,643 ,0.539697,549 ,0.460303,62 ,0.0521856,566 ,0.475022,505 ,0.423283,59 ,0.0495094,591 ,0.49554,33 ,0.0276539,5 ,0.00401427,
EVISUKURO,2021/2/18,fashions,L1,338,0.022677,158 ,0.468336,180 ,0.531664,25 ,0.0751105,163 ,0.483063,137 ,0.405007,12 ,0.0368188,172 ,0.5081,11 ,0.0324006,1 ,0.00441826,
EVISUKURO,2021/2/19,fashions,L1,362,0.0258664,169 ,0.466276,193 ,0.533724,28 ,0.0762463,161 ,0.445748,157 ,0.434018,16 ,0.0439883,181 ,0.5,21 ,0.0571848,5 ,0.0146628,
EVISUKURO,2021/2/20,fashions,L1,410,0.0248545,187 ,0.456204,223 ,0.543796,28 ,0.0693431,186 ,0.452555,173 ,0.420925,23 ,0.0571776,183 ,0.446472,21 ,0.0510949,2 ,0.00486618,
EVISUKURO,2021/2/21,fashions,L1,856,0.0340466,382 ,0.446154,474 ,0.553846,64 ,0.0745562,428 ,0.5,311 ,0.363314,53 ,0.0621302,411 ,0.480473,23 ,0.0266272,9 ,0.0106509,
EVISUKURO,2021/2/22,fashions,L1,252,0.0233117,106 ,0.418787,146 ,0.581213,19 ,0.074364,116 ,0.461839,103 ,0.409002,14 ,0.0547945,116 ,0.461839,10 ,0.0410959,3 ,0.0117417,
EVISUKURO,2021/2/23,fashions,L1,249,0.0245489,97 ,0.391499,152 ,0.608501,20 ,0.0805369,116 ,0.467562,105 ,0.420582,8 ,0.0313199,120 ,0.483222,11 ,0.0447427,1 ,0.00447427,
EVISUKURO,2021/2/24,fashions,L1,266,0.0230463,131 ,0.491089,135 ,0.508911,22 ,0.0811881,127 ,0.477228,106 ,0.39802,12 ,0.0435644,133 ,0.49901,13 ,0.049505,3 ,0.00990099,
EVISUKURO,2021/2/25,fashions,L1,307,0.0263248,146 ,0.475129,161 ,0.524871,21 ,0.0668954,148 ,0.483705,121 ,0.392796,17 ,0.0566038,154 ,0.502573,12 ,0.0394511,1 ,0.00171527,
EVISUKURO,2021/2/26,fashions,L1,371,0.0255986,169 ,0.456233,202 ,0.543767,23 ,0.0623342,173 ,0.466844,161 ,0.433687,14 ,0.0371353,182 ,0.490716,14 ,0.0384615,1 ,0.00397878,
EVISUKURO,2021/2/27,fashions,L1,1279,0.0397711,655 ,0.5125,624 ,0.4875,63 ,0.0495833,654 ,0.511667,493 ,0.385417,68 ,0.0533333,628 ,0.49125,28 ,0.0220833,6 ,0.005,
EVISUKURO,2021/2/28,fashions,L1,599,0.0284156,278 ,0.463968,321 ,0.536032,37 ,0.0615385,275 ,0.459919,252 ,0.420243,35 ,0.0582996,280 ,0.467206,18 ,0.0307692,3 ,0.00566802,
FILA_FUSION,2021/2/1,fashions,B1,295,0.0225898,163 ,0.553271,132 ,0.446729,1 ,0.00186916,151 ,0.51028,130 ,0.439252,14 ,0.0485981,63 ,0.213084,18 ,0.0598131,19 ,0.0654206,
FILA_FUSION,2021/2/2,fashions,B1,283,0.019176,169 ,0.597765,114 ,0.402235,1 ,0.00372439,139 ,0.489758,128 ,0.452514,15 ,0.0540037,69 ,0.242086,21 ,0.0744879,12 ,0.0428305,
FILA_FUSION,2021/2/3,fashions,B1,353,0.0264856,194 ,0.548338,159 ,0.451662,2 ,0.0060423,171 ,0.483384,158 ,0.448641,22 ,0.0619335,82 ,0.231118,18 ,0.0513595,20 ,0.0558912,
FILA_FUSION,2021/2/4,fashions,B1,461,0.0297113,270 ,0.58655,191 ,0.41345,5 ,0.00996264,227 ,0.493151,206 ,0.447073,23 ,0.0498132,108 ,0.234122,20 ,0.0435866,27 ,0.0585305,
FILA_FUSION,2021/2/5,fashions,B1,481,0.0264635,283 ,0.589306,198 ,0.410694,2 ,0.00341297,234 ,0.485779,211 ,0.437998,35 ,0.07281,109 ,0.227531,25 ,0.0523322,28 ,0.0591581,
FILA_FUSION,2021/2/6,fashions,B1,1059,0.0273863,603 ,0.569652,456 ,0.430348,11 ,0.00995025,462 ,0.435821,494 ,0.466169,93 ,0.0880597,218 ,0.205473,47 ,0.0447761,64 ,0.0606965,
FILA_FUSION,2021/2/7,fashions,B1,591,0.0255545,327 ,0.553476,264 ,0.446524,3 ,0.00534759,278 ,0.470588,262 ,0.442959,48 ,0.0811052,134 ,0.226381,36 ,0.0606061,35 ,0.0588235,
FILA_FUSION,2021/2/8,fashions,B1,691,0.0284456,405 ,0.585956,286 ,0.414044,6 ,0.00887813,324 ,0.468927,309 ,0.447135,52 ,0.0750605,161 ,0.233253,36 ,0.0524617,39 ,0.0564972,
FILA_FUSION,2021/2/9,fashions,B1,807,0.0284295,475 ,0.588277,332 ,0.411723,6 ,0.00786276,382 ,0.473195,355 ,0.4396,64 ,0.0793424,189 ,0.233738,48 ,0.0600429,54 ,0.0671908,
FILA_FUSION,2021/2/10,fashions,B1,1136,0.0311506,672 ,0.591847,464 ,0.408153,9 ,0.00754907,528 ,0.464519,511 ,0.449925,89 ,0.078007,267 ,0.235028,56 ,0.0493206,73 ,0.0644187,
FILA_FUSION,2021/2/11,fashions,B1,446,0.0327315,233 ,0.522588,213 ,0.477412,4 ,0.00854701,219 ,0.490843,197 ,0.442002,26 ,0.0586081,101 ,0.227106,25 ,0.0561661,32 ,0.0708181,
FILA_FUSION,2021/2/12,fashions,B1,1012,0.0268684,599 ,0.591769,413 ,0.408231,16 ,0.016129,456 ,0.450501,450 ,0.444383,90 ,0.0889878,234 ,0.230812,47 ,0.0467186,68 ,0.067297,
FILA_FUSION,2021/2/13,fashions,B1,1101,0.0254779,673 ,0.611651,428 ,0.388349,8 ,0.00766479,475 ,0.431272,531 ,0.482371,87 ,0.0786919,249 ,0.226367,48 ,0.0439448,84 ,0.0761369,
FILA_FUSION,2021/2/14,fashions,B1,1344,0.0259279,822 ,0.611741,522 ,0.388259,11 ,0.00809717,599 ,0.445749,605 ,0.450202,129 ,0.0959514,309 ,0.22996,49 ,0.0364373,88 ,0.0651822,
FILA_FUSION,2021/2/15,fashions,B1,1040,0.0222827,659 ,0.63342,381 ,0.36658,11 ,0.0109661,439 ,0.422454,494 ,0.474674,96 ,0.091906,268 ,0.257441,45 ,0.0428198,56 ,0.0543081,
FILA_FUSION,2021/2/16,fashions,B1,881,0.021608,546 ,0.619674,335 ,0.380326,8 ,0.0093985,393 ,0.446115,413 ,0.469298,66 ,0.075188,225 ,0.255013,44 ,0.0494988,48 ,0.0545113,
FILA_FUSION,2021/2/17,fashions,B1,952,0.0229226,587 ,0.616587,365 ,0.383413,10 ,0.0108173,427 ,0.448918,440 ,0.462139,74 ,0.078125,233 ,0.244591,43 ,0.0456731,73 ,0.0763221,
FILA_FUSION,2021/2/18,fashions,B1,457,0.0212806,278 ,0.608485,179 ,0.391515,3 ,0.00606061,224 ,0.490909,203 ,0.444848,27 ,0.0581818,133 ,0.292121,18 ,0.0387879,26 ,0.0569697,
FILA_FUSION,2021/2/19,fashions,B1,473,0.0229167,298 ,0.63012,175 ,0.36988,5 ,0.0108434,243 ,0.513253,195 ,0.413253,30 ,0.0626506,136 ,0.287952,21 ,0.0433735,30 ,0.0638554,
FILA_FUSION,2021/2/20,fashions,B1,522,0.0217274,315 ,0.602497,207 ,0.397503,2 ,0.00416233,260 ,0.497399,225 ,0.430801,35 ,0.0676379,140 ,0.26847,30 ,0.0582726,42 ,0.0801249,
FILA_FUSION,2021/2/21,fashions,B1,919,0.0257958,529 ,0.575399,390 ,0.424601,5 ,0.00591366,499 ,0.543465,347 ,0.377883,67 ,0.072738,254 ,0.276168,34 ,0.0366647,58 ,0.0632762,
FILA_FUSION,2021/2/22,fashions,B1,417,0.0286578,228 ,0.546512,189 ,0.453488,6 ,0.0142119,207 ,0.497416,175 ,0.418605,29 ,0.0697674,106 ,0.25323,24 ,0.0568475,31 ,0.0736434,
FILA_FUSION,2021/2/23,fashions,B1,470,0.0291328,279 ,0.59375,191 ,0.40625,2 ,0.005,239 ,0.50875,198 ,0.42125,31 ,0.065,136 ,0.29,36 ,0.07625,21 ,0.045,
FILA_FUSION,2021/2/24,fashions,B1,399,0.0255213,230 ,0.575209,169 ,0.424791,6 ,0.0139276,225 ,0.562674,148 ,0.371866,21 ,0.051532,116 ,0.289694,26 ,0.0654596,30 ,0.0752089,
FILA_FUSION,2021/2/25,fashions,B1,473,0.0277354,299 ,0.632911,174 ,0.367089,4 ,0.00805524,250 ,0.528193,191 ,0.402762,29 ,0.0609896,138 ,0.291139,26 ,0.0540852,27 ,0.0563866,
FILA_FUSION,2021/2/26,fashions,B1,615,0.0315611,371 ,0.603721,244 ,0.396279,6 ,0.00930233,311 ,0.505116,268 ,0.436279,30 ,0.0493023,170 ,0.277209,28 ,0.0455814,41 ,0.0660465,
FILA_FUSION,2021/2/27,fashions,B1,1262,0.0283074,753 ,0.596876,509 ,0.403124,10 ,0.00802026,620 ,0.491347,534 ,0.422963,98 ,0.0776699,335 ,0.265513,54 ,0.0430561,80 ,0.06374,
FILA_FUSION,2021/2/28,fashions,B1,841,0.0281337,504 ,0.599338,337 ,0.400662,7 ,0.00860927,403 ,0.47947,365 ,0.433775,66 ,0.0781457,206 ,0.245033,33 ,0.0390728,67 ,0.0794702,
Fruwich,2021/2/1,food,L1,90,0.0152542,53 ,0.589286,37 ,0.410714,10 ,0.107143,42 ,0.470238,35 ,0.392857,3 ,0.0297619,43 ,0.482143,2 ,0.0178571,2 ,0.0178571,
Fruwich,2021/2/2,food,L1,105,0.0157705,59 ,0.558376,46 ,0.441624,13 ,0.126904,63 ,0.604061,26 ,0.243655,3 ,0.0253807,49 ,0.467005,4 ,0.035533,0 ,0,
Fruwich,2021/2/3,food,L1,61,0.00927193,39 ,0.632479,22 ,0.367521,6 ,0.102564,33 ,0.538462,20 ,0.324786,2 ,0.034188,32 ,0.521367,6 ,0.0940171,0 ,0,
Fruwich,2021/2/4,food,L1,91,0.0141767,53 ,0.581818,38 ,0.418182,12 ,0.133333,53 ,0.587879,21 ,0.230303,4 ,0.0484849,46 ,0.509091,5 ,0.0545455,0 ,0,
Fruwich,2021/2/5,food,L1,77,0.00992396,40 ,0.513514,37 ,0.486486,11 ,0.141892,35 ,0.459459,24 ,0.310811,7 ,0.0878378,30 ,0.391892,5 ,0.0608108,1 ,0.00675676,
Fruwich,2021/2/6,food,L1,188,0.012817,97 ,0.513514,91 ,0.486486,13 ,0.0675676,100 ,0.532432,67 ,0.356757,8 ,0.0432432,82 ,0.435135,8 ,0.0432432,3 ,0.0135135,
Fruwich,2021/2/7,food,L1,83,0.00884013,40 ,0.481928,43 ,0.518072,10 ,0.120482,46 ,0.554217,22 ,0.26506,5 ,0.060241,35 ,0.415663,3 ,0.0361446,2 ,0.0240964,
Fruwich,2021/2/8,food,L1,81,0.00846307,47 ,0.580247,34 ,0.419753,8 ,0.0987654,39 ,0.487654,25 ,0.308642,8 ,0.104938,34 ,0.419753,8 ,0.0987654,0 ,0,
Fruwich,2021/2/9,food,L1,139,0.0119714,82 ,0.589641,57 ,0.410359,8 ,0.059761,83 ,0.593625,41 ,0.294821,7 ,0.0517928,61 ,0.442231,7 ,0.0478088,1 ,0.00796813,
Fruwich,2021/2/10,food,L1,202,0.014817,109 ,0.541872,93 ,0.458128,15 ,0.0763547,105 ,0.519704,73 ,0.359606,9 ,0.044335,85 ,0.421182,11 ,0.0566502,3 ,0.0172414,
Fruwich,2021/2/11,food,L1,55,0.00863965,31 ,0.559633,24 ,0.440367,4 ,0.0642202,36 ,0.651376,14 ,0.247706,2 ,0.0366972,24 ,0.431193,3 ,0.0458716,1 ,0.00917431,
Fruwich,2021/2/12,food,L1,205,0.0122542,98 ,0.480315,107 ,0.519685,12 ,0.0603675,112 ,0.548556,72 ,0.351706,8 ,0.0393701,76 ,0.372703,3 ,0.015748,5 ,0.023622,
Fruwich,2021/2/13,food,L1,337,0.0153748,195 ,0.577812,142 ,0.422188,14 ,0.0400616,160 ,0.474576,136 ,0.402157,28 ,0.0832049,131 ,0.38829,10 ,0.0308166,3 ,0.00924499,
Fruwich,2021/2/14,food,L1,355,0.0139456,200 ,0.562687,155 ,0.437313,16 ,0.0462687,184 ,0.519403,137 ,0.386567,17 ,0.0477612,145 ,0.407463,13 ,0.0358209,6 ,0.0164179,
Fruwich,2021/2/15,food,L1,311,0.0143842,185 ,0.593651,126 ,0.406349,11 ,0.0365079,156 ,0.5,124 ,0.398413,20 ,0.0650794,140 ,0.450794,11 ,0.0365079,4 ,0.0126984,
Fruwich,2021/2/16,food,L1,225,0.011465,121 ,0.535797,104 ,0.464203,15 ,0.0646651,113 ,0.501155,87 ,0.387991,10 ,0.0461894,89 ,0.397229,9 ,0.039261,3 ,0.0115473,
Fruwich,2021/2/17,food,L1,259,0.0128059,157 ,0.607214,102 ,0.392786,10 ,0.0380762,144 ,0.55511,92 ,0.356713,13 ,0.0501002,124 ,0.478958,8 ,0.0320641,4 ,0.0140281,
Fruwich,2021/2/18,food,L1,202,0.0203506,126 ,0.62341,76 ,0.37659,13 ,0.0661578,120 ,0.592875,57 ,0.279898,12 ,0.0610687,95 ,0.470738,5 ,0.0254453,1 ,0.00508906,
Fruwich,2021/2/19,food,L1,80,0.00914808,44 ,0.548193,36 ,0.451807,5 ,0.0662651,47 ,0.584337,25 ,0.313253,3 ,0.0361446,39 ,0.487952,4 ,0.0481928,1 ,0.0120482,
Fruwich,2021/2/20,food,L1,101,0.0110892,56 ,0.550505,45 ,0.449495,6 ,0.0555556,55 ,0.545455,35 ,0.343434,6 ,0.0555556,47 ,0.464646,6 ,0.0555556,0 ,0,
