store_name,date,type,floor,enter_cnt,exit_cnt,enter_rate,watcher_cnt,female,ageless16,age17to30,age31to45,age46to60,bodyfat,bodynormal,bodythin,customer,employee,hs_baldhead,hs_hat,hs_glasses
Adidas Originals,2021-02-24,accessories,B1,911,870,0.058270436,1478,0.464346,0.0190904,0.508142,0.421673,0.0510949,0.0331275,0.955081,0.0117911,0.999439,0.000561482,0,0.0426727,0.0348119
HIMO,2021-02-24,food,B1,414,415,0.026409798,1252,0.630881,0.145959,0.427021,0.372738,0.0542823,0.00241255,0.973462,0.0241255,1,0,0,0.00844391,0.00603136
Cici Beauty,2021-02-24,fashions,B2,7,10,0.000369413,464,0.176471,0,0.470588,0.529412,0,0,1,0,1,0,0,0.0588235,0
Dyson,2021-02-24,consumer electronics,B1,7,13,0.000509907,513,0.5,0,0.5,0.5,0,0.05,0.95,0,1,0,0,0.05,0
OSIM,2021-02-24,consumer electronics,L4,71,54,0.014483884,251,0.76,0.048,0.344,0.568,0.04,0,0.936,0.064,1,0,0,0.008,0.032
PERFECT DIARY,2021-02-24,kids & babies,B1,2638,2056,0.042794108,806,0.751172,0.0549638,0.507456,0.378355,0.0592245,0.0298253,0.943332,0.0268428,0.997018,0.00298253,0,0.0455901,0.0195995
AAPE,2021-02-24,accessories,L1,197,144,0.040652084,524,0.29912,0.00879765,0.671554,0.246334,0.0733138,0.0645161,0.920821,0.0146628,0.997067,0.00293255,0,0.102639,0.0351906
INMIX,2021-02-24,fashions,B1,620,606,0.012810976,2798,0.561175,0.0228385,0.564437,0.368679,0.0440457,0.0326264,0.93801,0.0293638,1,0,0,0.040783,0.0799347
Asics,2021-02-24,accessories,L4,202,199,0.06137952,329,0.394015,0.0124688,0.349127,0.610973,0.0274314,0.0374065,0.945137,0.0174564,0.997506,0.00249377,0,0.107232,0.0897755
EVISUKURO,2021-02-24,fashions,L1,266,239,0.023046266,1905,0.491089,0.0811881,0.477228,0.39802,0.0435644,0.0158416,0.970297,0.0138614,0.99802,0.0019802,0,0.049505,0.00990099
YeeHoo,2021-02-24,facilities,L3,33,68,0.010805501,224,0.70297,0.0495049,0.613861,0.29703,0.039604,0.00990099,0.950495,0.039604,1,0,0,0.00990099,0.00990099
JINS,2021-02-24,fashions,B1,345,298,0.032951289,1898,0.62986,0.0248834,0.402799,0.491446,0.0808709,0.029549,0.920684,0.0497667,0.998445,0.00155521,0,0.0404355,0.0419907
ShiningHouse,2021-02-24,jewelry,L1,33,28,0.00680974,79,0.47541,0.0327869,0.409836,0.491803,0.0655738,0.0655738,0.934426,0,0.983607,0.0163934,0,0.0819672,0.0163934
HUAWEI,2021-02-24,kids & babies,B2,556,601,0.038651373,1682,0.441659,0.0259291,0.522904,0.410544,0.0406223,0.0864304,0.891098,0.0224719,1,0,0,0.109767,0.0916162
KT World,2021-02-24,fashions,B1,602,350,0.029460703,2064,0.345588,0.0241597,0.368697,0.576681,0.0304622,0.0430672,0.948529,0.00840336,1,0,0,0.0157563,0.032563
GOFI Disney,2021-02-24,fashions,L3,143,124,0.024037653,142,0.558053,0.0973783,0.475655,0.397004,0.0299625,0.0524345,0.816479,0.131086,0.996255,0.00374532,0,0.082397,0.0299625
Pandora,2021-02-24,fashions,L1,80,80,0.10989011,62,0.75625,0.06875,0.64375,0.26875,0.01875,0.0125,0.90625,0.08125,1,0,0,0.01875,0.01875
YSL,2021-02-24,facilities,L1,4045,3041,5.556318681,3934,0.303697,0.162292,0.343918,0.439317,0.0544736,0.00112899,0.934801,0.06407,0.999577,0.00042337,0,0.00296359,0.00112899
ARIOSE years,2021-02-24,accessories,L2,167,134,0.039442607,347,0.581395,0.0265781,0.538206,0.401993,0.0332226,0.0299003,0.953488,0.0166113,1,0,0,0.0332226,0.0830565
simonin,2021-02-24,fashions,L2,131,127,0.030940009,397,0.631783,0.0155039,0.48062,0.46124,0.0426357,0.0348837,0.953488,0.0116279,1,0,0,0.0348837,0.0232558
Vowsoo,2021-02-24,kids & babies,L3,315,291,0.04041052,520,0.577558,0.0429043,0.533003,0.374587,0.049505,0.0231023,0.955446,0.0214521,1,0,0,0.0165017,0.0115512
Jujiao Nail Beauty,2021-02-24,kids & babies,B2,59,47,0.003113621,548,0.566038,0.00943396,0.311321,0.603774,0.0754717,0.0943396,0.90566,0,1,0,0,0.0849057,0.0377358
Miniso,2021-02-25,kids & babies,B1,1082,1334,0.06682725,1709,0.788493,0.0711921,0.550911,0.334851,0.0430464,0.00165563,0.964404,0.0339404,0.999172,0.000827815,0,0.0198676,0.00951987
NIO,2021-02-25,kids & babies,L1,429,408,0.01908363,269,0.433692,0.130227,0.330944,0.502987,0.0358423,0.0681004,0.837515,0.0943847,0.994026,0.00597372,0.00238949,0.078853,0.041816
VJC,2021-02-25,facilities,L1,156,151,0.010721649,1147,0.749186,0.00325733,0.504886,0.478827,0.0130293,0.0358306,0.947883,0.0162866,1,0,0,0.0325733,0.0879479
JINS,2021-02-25,fashions,B1,299,248,0.028705837,1634,0.64351,0.0493601,0.422303,0.462523,0.0658135,0.0255941,0.919561,0.0548446,1,0,0,0.0310786,0.0292505
BOYLONDON,2021-02-25,accessories,B1,71,34,0.005110855,361,0.209524,0.0476191,0.295238,0.619048,0.0380952,0,1,0,1,0,0,0,0
ZARA,2021-02-24,facilities,L1,999,955,0.086636025,213,0.627943,0.0481064,0.557318,0.356192,0.0383828,0.0204708,0.912487,0.067042,1,0,0,0.0726714,0.024565
HUAWEI,2021-02-25,kids & babies,B2,531,532,0.035982923,1729,0.445908,0.028222,0.530574,0.393227,0.0479774,0.070555,0.891816,0.0376293,1,0,0,0.117592,0.0997178
YSL,2021-02-25,facilities,L1,3943,3000,4.941102757,3463,0.267032,0.163618,0.359787,0.425897,0.0506985,0.00129627,0.939939,0.0587642,0.999856,0.00014403,0,0.00230448,0.00172836
mini peace,2021-02-24,fashions,L3,98,115,0.055461234,264,0.816901,0.0751174,0.441315,0.389671,0.0938967,0.0375587,0.920188,0.0422535,0.995305,0.00469484,0.00469484,0.056338,0.0751174
OSIM,2021-02-25,consumer electronics,L4,70,74,0.01305483,308,0.715278,0.0347222,0.25,0.666667,0.0486111,0.0138889,0.972222,0.0138889,1,0,0,0.0138889,0.0277778
GEMMO,2021-02-25,fashions,L2,195,137,0.024534474,627,0.536145,0.0240964,0.403614,0.551205,0.0210843,0.0060241,0.945783,0.0481928,0.993976,0.0060241,0,0.0331325,0.0331325
KIDSIMLE,2021-02-24,kids & babies,L3,55,44,0.009245251,54,0.636364,0.111111,0.313131,0.525253,0.050505,0,0.979798,0.020202,1,0,0,0.010101,0.020202
Cici Beauty,2021-02-25,fashions,B2,11,13,0.000541899,555,0.375,0.0416667,0.333333,0.541667,0.0833333,0.0416667,0.958333,0,1,0,0,0,0.0416667
TOMMY HILFIGER,2021-02-25,facilities,L1,68,93,0.015020985,613,0.490683,0.0372671,0.521739,0.397516,0.0434783,0.0372671,0.888199,0.0745342,1,0,0,0.0807453,0.0807453
Pandora,2021-02-25,fashions,L1,82,84,0.102756892,83,0.728916,0.0481928,0.542169,0.36747,0.0421687,0.0120482,0.903614,0.0843373,1,0,0,0.0240964,0.0301205
mini peace,2021-02-25,fashions,L3,98,100,0.059393939,245,0.717172,0.0808081,0.479798,0.383838,0.0555556,0.030303,0.883838,0.0858586,1,0,0,0.0555555,0.136364
FILA FUSION,2021-02-25,fashions,B1,473,396,0.027735429,1024,0.632911,0.00805524,0.528193,0.402762,0.0609896,0.023015,0.971231,0.00575374,0.998849,0.00115075,0.0023015,0.0540852,0.0563866
GOFI Disney,2021-02-25,fashions,L3,129,116,0.024211712,82,0.591837,0.134694,0.477551,0.302041,0.0857143,0.044898,0.84898,0.106122,1,0,0,0.0571429,0.0653061
KKV,2021-02-25,fashions,B2,455,1528,0.028764698,1615,0.605144,0.0216843,0.263238,0.663641,0.0514372,0.0100857,0.984872,0.00504286,0.987393,0.0126072,0,0.0383258,0.0237015
HairCode,2021-02-25,fashions,B1,110,97,0.005389251,0,0.47343,0.0338164,0.347826,0.502415,0.115942,0,0.980676,0.0193237,0.927536,0.0724638,0,0.0531401,0
ARIOSE years,2021-02-25,accessories,L2,156,84,0.038825286,320,0.6125,0.0166667,0.583333,0.354167,0.0458333,0.0541667,0.929167,0.0166667,1,0,0,0.0333333,0.075
Asics,2021-02-25,accessories,L4,144,126,0.045947671,178,0.459259,0.0111111,0.337037,0.611111,0.0407407,0.037037,0.937037,0.0259259,0.996296,0.0037037,0.0037037,0.114815,0.1
KT World,2021-02-25,fashions,B1,588,409,0.028952681,2024,0.313942,0.0411234,0.388165,0.542628,0.0280843,0.0511535,0.93681,0.0120361,1,0,0,0.0220662,0.0300903
Jujiao Nail Beauty,2021-02-25,kids & babies,B2,79,59,0.003891817,851,0.543478,0.0144928,0.391304,0.557971,0.0362319,0.0434783,0.942029,0.0144928,1,0,0,0.0724638,0.0434783
Siyuehetun,2021-02-25,kids & babies,L6,70,35,0.02561288,221,0.419048,0.00952381,0.466667,0.485714,0.0380952,0.00952381,0.847619,0.142857,1,0,0,0.0380952,0.0952381
simonin,2021-02-25,fashions,L2,127,109,0.031607765,366,0.580508,0.0550847,0.444915,0.449153,0.0508475,0.0423729,0.919492,0.0381356,1,0,0,0.0423729,0.0381356
AAPE,2021-02-25,accessories,L1,211,171,0.042242242,627,0.350785,0.0183246,0.638744,0.272251,0.0706806,0.0445026,0.942408,0.013089,0.994764,0.0052356,0,0.0680628,0.0287958
Dyson,2021-02-25,consumer electronics,B1,21,11,0.001511661,507,0.53125,0.03125,0.4375,0.46875,0.0625,0,1,0,1,0,0,0.0625,0
KIDSIMLE,2021-02-25,kids & babies,L3,61,43,0.011448949,65,0.663462,0.0673077,0.538462,0.317308,0.0769231,0.0384615,0.923077,0.0384615,1,0,0,0.0384615,0.0288462
NanluoFeiMao,2021-02-25,kids & babies,L5,570,471,0.082037997,957,0.333333,0.0989433,0.18828,0.637848,0.074928,0.0115274,0.96926,0.0192123,1,0,0,0.0163305,0.0153698
ShiningHouse,2021-02-25,jewelry,L1,42,34,0.008408408,64,0.5,0.0263158,0.460526,0.473684,0.0394737,0.0789474,0.907895,0.0131579,0.986842,0.0131579,0,0.0263158,0.0131579
DJI,2021-02-25,consumer electronics,B2,59,50,0.002906547,201,0.266055,0.0550459,0.284404,0.651376,0.00917431,0.0275229,0.972477,0,1,0,0,0.0366972,0.0458716
Duniang Hotpot,2021-02-25,consumer electronics,B1,143,106,0.033101852,722,0.477912,0.0321285,0.473896,0.417671,0.0763052,0,0.947791,0.0522088,1,0,0,0.100402,0.0120482
Vowsoo,2021-02-25,kids & babies,L3,357,312,0.049173554,542,0.523169,0.0358744,0.464873,0.45441,0.0448431,0.0269058,0.949178,0.0239163,0.995516,0.0044843,0,0.0179372,0.0179372
Cool zone,2021-02-25,kids & babies,L3,77,69,0.029434251,109,0.390411,0.0890411,0.417808,0.438356,0.0547945,0.0684932,0.869863,0.0616438,1,0,0,0.10274,0.0410959
City Garden,2021-02-25,kids & babies,L5,8,4,0.002018673,13,0.416667,0,0.333333,0.5,0.166667,0,1,0,1,0,0,0.0833333,0
gb,2021-02-25,fashions,L3,321,257,0.027548919,693,0.531142,0.0882353,0.316609,0.536332,0.0588235,0.00519031,0.942907,0.0519031,0.99308,0.00692042,0.0017301,0.0467128,0.00865052
Asics,2021-02-26,accessories,L4,256,225,0.055267703,453,0.361746,0.00623701,0.334719,0.627859,0.031185,0.033264,0.945946,0.02079,1,0,0,0.10395,0.0852391
PERFECT DIARY,2021-02-25,kids & babies,B1,2768,2194,0.045995347,1086,0.759774,0.0471584,0.516324,0.373237,0.0632809,0.0386941,0.935913,0.025393,0.997985,0.00201532,0.000403063,0.0431278,0.0205562
EVISUKURO,2021-02-25,fashions,L1,307,276,0.026324816,1880,0.475129,0.0668954,0.483705,0.392796,0.0566038,0.0120069,0.981132,0.00686106,1,0,0,0.0394511,0.00171527
ZARA,2021-02-25,facilities,L1,892,875,0.076487738,208,0.601585,0.0481041,0.561969,0.354839,0.0350877,0.0232032,0.89983,0.0769666,1,0,0,0.08206,0.0181098
Lynn&Milo,2021-02-25,fashions,L3,276,217,0.03339787,980,0.667343,0.208925,0.498986,0.249493,0.0425963,0.0040568,0.955375,0.040568,1,0,0,0.0162272,0.00608519
CAIBAI Jewelry,2021-02-25,consumer electronics,L1,217,210,0.044168532,87,0.503513,0.0140515,0.480094,0.480094,0.0257611,0.028103,0.93911,0.0327869,0.992974,0.00702576,0,0.0538642,0.0468384
NanluoFeiMao,2021-02-26,kids & babies,L5,820,593,0.069704182,1270,0.227176,0.11465,0.159943,0.664544,0.0608634,0.00707714,0.973107,0.019816,1,0,0,0.00849257,0.0134466
Adidas Originals,2021-02-25,accessories,B1,1025,1021,0.060103202,1543,0.443793,0.0205279,0.491691,0.441838,0.0459433,0.0239492,0.962854,0.0131965,0.999511,0.000488759,0,0.0508309,0.0351906
Lynn&Milo,2021-02-26,fashions,L3,290,228,0.032496638,1035,0.631274,0.206564,0.469112,0.272201,0.0521236,0.0019305,0.957529,0.0405405,1,0,0,0.023166,0.0019305
City Garden,2021-02-26,kids & babies,L5,45,20,0.00587314,75,0.246154,0,0.369231,0.338462,0.292308,0.0307692,0.969231,0,1,0,0,0.0461538,0
GOFI Disney,2021-02-26,fashions,L3,147,123,0.02404318,111,0.614815,0.103704,0.466667,0.37037,0.0592593,0.0333333,0.874074,0.0925926,1,0,0,0.0666667,0.0185185
JIMI,2021-02-25,kids & babies,B2,127,94,0.006256466,67,0.357466,0.0135747,0.285068,0.628959,0.0723982,0.00452489,0.986425,0.00904977,0.995475,0.00452489,0,0.0633484,0.00452489
FILA FUSION,2021-02-26,fashions,B1,615,460,0.031561121,1175,0.603721,0.00930233,0.505116,0.436279,0.0493023,0.0223256,0.969302,0.00837209,1,0,0.000930233,0.0455814,0.0660465
KIDSIMLE,2021-02-26,kids & babies,L3,53,38,0.008668629,63,0.681319,0.0989011,0.32967,0.505494,0.0659341,0.010989,0.956044,0.032967,1,0,0,0.010989,0.032967
Vowsoo,2021-02-26,kids & babies,L3,332,269,0.042352341,587,0.520799,0.0615641,0.507488,0.384359,0.046589,0.0183028,0.968386,0.0133111,1,0,0,0.0232945,0.0166389
KKV,2021-02-26,fashions,B2,540,1620,0.02948886,1855,0.604167,0.0180556,0.290278,0.627778,0.0638889,0.00925926,0.981945,0.0087963,0.99213,0.00787037,0,0.0421296,0.024537
KT World,2021-02-26,fashions,B1,655,445,0.027497901,2574,0.356364,0.02,0.383636,0.557273,0.0390909,0.05,0.935455,0.0145455,1,0,0.000909091,0.0354545,0.0227273
HIMO,2021-02-25,food,B1,394,346,0.024334507,1288,0.604054,0.141892,0.416216,0.360811,0.0810811,0.00135135,0.981081,0.0175676,1,0,0,0.0162162,0.0027027
ARIOSE years,2021-02-26,accessories,L2,201,148,0.043752721,366,0.547278,0.00573066,0.584527,0.389685,0.0200573,0.0601719,0.911175,0.0286533,1,0,0,0.0200573,0.0802292
JINS,2021-02-26,fashions,B1,359,299,0.029711164,1801,0.665654,0.0334346,0.422492,0.457447,0.0866261,0.0349544,0.920973,0.044073,0.99848,0.00151976,0,0.0379939,0.0395137
EVISUKURO,2021-02-26,fashions,L1,371,383,0.025598565,2491,0.456233,0.0623342,0.466844,0.433687,0.0371353,0.0106101,0.981432,0.00795756,0.997348,0.00265252,0,0.0384615,0.00397878
mini peace,2021-02-26,fashions,L3,105,121,0.043786489,220,0.769912,0.039823,0.561947,0.358407,0.039823,0.0265487,0.924779,0.0486726,1,0,0,0.0353982,0.0973451
Cool zone,2021-02-26,kids & babies,L3,147,140,0.043171806,241,0.379791,0.125436,0.365854,0.456446,0.0522648,0.0557491,0.87108,0.0731707,1,0,0,0.0905923,0.0174216
HairCode,2021-02-26,fashions,B1,153,119,0.005940825,0,0.430147,0.0257353,0.360294,0.477941,0.136029,0.0110294,0.970588,0.0183824,0.919118,0.0808824,0,0.0514706,0.0110294
simonin,2021-02-26,fashions,L2,147,123,0.031998259,346,0.596296,0.0185185,0.5,0.459259,0.0222222,0.0296296,0.918519,0.0518519,1,0,0.0037037,0.0481481,0.0407407
HUAWEI,2021-02-26,kids & babies,B2,626,614,0.039462901,1901,0.453226,0.025,0.510484,0.430645,0.033871,0.0741936,0.91129,0.0145161,0.997581,0.00241935,0,0.0991935,0.102419
ShiningHouse,2021-02-26,jewelry,L1,80,83,0.013722127,199,0.435583,0.0674847,0.478528,0.435583,0.0184049,0.0490798,0.91411,0.0368098,1,0,0,0.0368098,0.0368098
AIMERKIDS,2021-02-25,kids & babies,L3,53,53,0.018928571,96,0.584906,0.0566038,0.367924,0.45283,0.122642,0,0.962264,0.0377359,1,0,0,0.00943396,0
VJC,2021-02-26,facilities,L1,170,155,0.009963078,1558,0.707692,0.0123077,0.492308,0.476923,0.0184615,0.0492308,0.941538,0.00923077,1,0,0,0.0307692,0.104615
AIMERKIDS,2021-02-26,kids & babies,L3,52,45,0.014076881,136,0.57732,0.14433,0.381443,0.360825,0.113402,0,0.969072,0.0309278,1,0,0,0,0
OSIM,2021-02-26,consumer electronics,L4,100,105,0.01492983,375,0.736585,0.0634146,0.302439,0.6,0.0341463,0.0097561,0.965854,0.0243902,1,0,0,0.0292683,0.0634146
PERFECT DIARY,2021-02-26,kids & babies,B1,3262,2662,0.043537451,1432,0.738352,0.0462525,0.494598,0.39129,0.0678596,0.0327481,0.940581,0.0266712,0.996624,0.0033761,0.00033761,0.0482782,0.027684
YeeHoo,2021-02-25,facilities,L3,23,48,0.008214286,269,0.647887,0.0704225,0.478873,0.394366,0.056338,0,1,0,1,0,0,0.0140845,0
AAPE,2021-02-26,accessories,L1,187,159,0.032075472,634,0.352601,0.0115607,0.621387,0.289017,0.0780347,0.049133,0.942197,0.00867052,1,0,0,0.121387,0.0202312
YeeHoo,2021-02-26,facilities,L3,46,75,0.012452626,272,0.561984,0.0413223,0.512397,0.396694,0.0495868,0.00826446,0.975207,0.0165289,1,0,0,0.0165289,0
CAIBAI Jewelry,2021-02-26,consumer electronics,L1,309,314,0.049903101,90,0.548957,0.0208668,0.479936,0.47191,0.0272873,0.035313,0.929374,0.035313,0.991974,0.00802568,0,0.0369181,0.0321027
INMIX,2021-02-26,fashions,B1,890,836,0.015396858,3566,0.589803,0.0312862,0.521437,0.399768,0.0475087,0.0463499,0.923523,0.0301275,0.998841,0.00115875,0,0.0533024,0.0880649
BOYLONDON,2021-02-26,accessories,B1,112,55,0.006659136,439,0.173653,0.0479042,0.239521,0.682635,0.0299401,0,0.994012,0.00598802,1,0,0,0,0
INMIX,2021-02-25,fashions,B1,624,578,0.012835281,2744,0.595674,0.0232945,0.537438,0.397671,0.0415973,0.0249584,0.943428,0.031614,1,0,0,0.0582363,0.0848586
Cici Beauty,2021-02-26,fashions,B2,14,16,0.000644538,578,0.3,0.0333333,0.633333,0.3,0.0333333,0.0333333,0.966667,0,0.933333,0.0666667,0,0,0
Dyson,2021-02-26,consumer electronics,B1,19,20,0.001129675,614,0.487179,0,0.410256,0.435897,0.153846,0,1,0,1,0,0,0.0512821,0.025641
DJI,2021-02-26,consumer electronics,B2,54,36,0.002486073,176,0.266667,0.0111111,0.333333,0.533333,0.122222,0,0.988889,0.0111111,1,0,0,0.0777778,0.0444444
Miniso,2021-02-26,kids & babies,B1,1232,1571,0.063325623,2189,0.797003,0.0799144,0.541206,0.330717,0.0481627,0.00214056,0.975384,0.0224759,1,0,0,0.0185516,0.00927578
HIMO,2021-02-26,food,B1,387,341,0.019892059,1530,0.642857,0.142857,0.43544,0.339286,0.0824176,0.00137363,0.976648,0.021978,0.998626,0.00137363,0,0.0123626,0.0123626
mini peace,2021-02-27,fashions,L3,170,191,0.043070687,452,0.759003,0.0637119,0.506925,0.382271,0.0470914,0.0304709,0.922438,0.0470914,0.99723,0.00277008,0,0.033241,0.0941828
Pandora,2021-02-26,fashions,L1,101,98,0.119244392,54,0.733668,0.080402,0.542714,0.341709,0.0351759,0.0251256,0.919598,0.0552764,1,0,0,0.0100503,0.0653266
Adidas Originals,2021-02-27,accessories,B1,2129,2318,0.047754699,4625,0.426355,0.0197886,0.447493,0.480324,0.0523949,0.0152912,0.980436,0.00427254,0.999325,0.000674612,0.000449741,0.0317068,0.0341803
YSL,2021-02-26,facilities,L1,4372,3136,5.161747344,4448,0.248535,0.138519,0.389718,0.420618,0.0511454,0.00173149,0.946724,0.051545,0.999734,0.000266383,0,0.00266383,0.0015983
Adidas Originals,2021-02-26,accessories,B1,1205,1172,0.061912347,1840,0.462347,0.0248212,0.477493,0.448044,0.0496424,0.030711,0.959613,0.00967606,0.999159,0.000841397,0,0.0492217,0.0374422
Siyuehetun,2021-02-26,kids & babies,L6,157,82,0.028998892,544,0.410042,0.0125523,0.464435,0.476987,0.0460251,0.0167364,0.924686,0.0585774,0.995816,0.0041841,0,0.0585774,0.138075
GOFI Disney,2021-02-27,fashions,L3,252,207,0.024930748,190,0.485839,0.12854,0.455338,0.337691,0.0784314,0.0413943,0.888889,0.0697168,0.997821,0.00217865,0,0.0740741,0.0522876
gb,2021-02-27,fashions,L3,672,449,0.021591055,1176,0.520963,0.0927743,0.272971,0.545941,0.088314,0.00802855,0.947368,0.044603,0.993756,0.00624442,0,0.0544157,0.00892061
JIMI,2021-02-26,kids & babies,B2,58,37,0.002670227,105,0.389474,0.0315789,0.326316,0.536842,0.105263,0,1,0,1,0,0,0.0210526,0.0105263
gb,2021-02-26,fashions,L3,281,235,0.020027083,588,0.511628,0.0794574,0.29845,0.552326,0.0697674,0.00581395,0.930233,0.0639535,0.988372,0.0116279,0,0.0523256,0.0116279
Duniang Hotpot,2021-02-26,consumer electronics,B1,306,264,0.028462469,1498,0.435088,0.0192982,0.363158,0.517544,0.1,0.00175439,0.964912,0.0333333,1,0,0,0.0859649,0
ZARA,2021-02-26,facilities,L1,1123,1081,0.077485683,289,0.614338,0.0549002,0.56216,0.348457,0.0344828,0.0140653,0.919238,0.0666969,0.999093,0.000907441,0.00045372,0.0680581,0.0272232
TOMMY HILFIGER,2021-02-26,facilities,L1,91,93,0.019374069,607,0.521739,0.0380435,0.521739,0.429348,0.0108696,0.0597826,0.853261,0.0869565,1,0,0,0.0815217,0.0923913
NIO,2021-02-26,kids & babies,L1,502,496,0.019527755,424,0.427856,0.136273,0.297595,0.544088,0.0220441,0.0501002,0.848697,0.101202,0.997996,0.00200401,0,0.0711423,0.0420842
FILA FUSION,2021-02-27,fashions,B1,1262,1107,0.028307389,3308,0.596876,0.00802026,0.491347,0.422963,0.0776699,0.0156184,0.976361,0.00802026,1,0,0.00126636,0.0430561,0.06374
VJC,2021-02-27,facilities,L1,279,274,0.009189421,3539,0.674503,0.0162749,0.490054,0.450271,0.0433996,0.0307414,0.938517,0.0307414,1,0,0,0.0470163,0.0669078
Pandora,2021-02-27,fashions,L1,256,240,0.133961277,100,0.717742,0.0866936,0.578629,0.324597,0.0100806,0.0181452,0.91129,0.0705645,1,0,0,0.00806452,0.0564516
KKV,2021-02-27,fashions,B2,829,2166,0.023858861,3733,0.633055,0.0223706,0.259766,0.635058,0.0828047,0.0103506,0.984975,0.00467446,0.994658,0.00534224,0,0.0327212,0.0260434
ARIOSE years,2021-02-27,accessories,L2,619,370,0.05027207,1130,0.589484,0.0171891,0.596562,0.355915,0.0303337,0.033367,0.948433,0.0182002,1,0,0,0.0273003,0.0647118
AIMERKIDS,2021-02-27,kids & babies,L3,92,75,0.010549249,304,0.598802,0.11976,0.317365,0.461078,0.101796,0,0.964072,0.0359281,1,0,0,0.00598802,0.00598802
OSIM,2021-02-27,consumer electronics,L4,269,249,0.019715626,1079,0.723938,0.0830116,0.249035,0.623552,0.0444015,0.011583,0.944015,0.0444015,1,0,0,0.030888,0.03861
BOYLONDON,2021-02-27,accessories,B1,320,174,0.008292519,931,0.244939,0.0384615,0.319838,0.61336,0.0283401,0,1,0,0.995951,0.00404858,0,0.00202429,0
Duniang Hotpot,2021-02-27,consumer electronics,B1,714,534,0.029440871,3441,0.444712,0.00480769,0.331731,0.436699,0.226763,0.00480769,0.977564,0.0176282,0.997596,0.00240385,0.000801282,0.125,0.00160256
Cici Beauty,2021-02-27,fashions,B2,4,7,9.90663E-05,1677,0.363636,0,0.363636,0.545455,0.0909091,0.181818,0.818182,0,1,0,0,0.0909091,0
NanluoFeiMao,2021-02-27,kids & babies,L5,1362,1037,0.065543792,2168,0.274281,0.109629,0.139642,0.671113,0.0796165,0.00666945,0.980825,0.0125052,1,0,0.000833681,0.0100042,0.00583576
HUAWEI,2021-02-27,kids & babies,B2,1323,1301,0.043995876,4350,0.48971,0.0259146,0.517911,0.410442,0.0457317,0.0594512,0.921113,0.019436,0.999619,0.000381098,0,0.0861281,0.0948933
Cool zone,2021-02-27,kids & babies,L3,221,209,0.045869655,429,0.35814,0.0953488,0.453488,0.4,0.0511628,0.0581395,0.869767,0.072093,0.997674,0.00232558,0,0.109302,0.0581395
Asics,2021-02-27,accessories,L4,410,379,0.04451683,648,0.493029,0.035488,0.333333,0.567807,0.0633714,0.0228137,0.918885,0.0583016,0.998733,0.00126743,0,0.0988593,0.130545
Jujiao Nail Beauty,2021-02-26,kids & babies,B2,62,47,0.002854381,516,0.394495,0.00917431,0.422018,0.541284,0.0275229,0.0275229,0.963303,0.00917431,1,0,0,0.0366972,0.0733945
JIMI,2021-02-27,kids & babies,B2,260,157,0.00643931,78,0.328537,0.0239808,0.311751,0.59952,0.0647482,0.00719425,0.98801,0.00479616,1,0,0,0.0191847,0.00479616
Vowsoo,2021-02-27,kids & babies,L3,692,618,0.033064169,1390,0.48855,0.0206107,0.50229,0.428244,0.048855,0.0206107,0.974809,0.00458015,1,0,0,0.019084,0.0122137
